# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	308026
#@/user_id	81bf718c-31d1-4575-8c56-55f3655d21e4
bao bao 	抱抱	c=1 d=1 t=265037
bao bao hou 	寶寶猴	c=1 d=1 t=303753
bao bao shi 	寶寶是	c=1 d=1 t=300179
bao bei 	寶貝	c=3 d=1 t=157204
bao biao 	報表	c=4 d=1 t=239304
bao bu qi 	保不齊	c=1 d=1 t=279615
bao chang 	包場	c=3 d=1 t=155225
bao chi 	保持	c=31 d=1.82696 t=296426
bao chi zhu 	包吃住	c=1 d=1 t=148772
bao chou 	報仇	c=1 d=1 t=182135
bao chu 	爆出	c=0 d=0.1 t=167454
bao chu lai 	抱出來	c=1 d=1 t=167439
bao chu lai 	爆出來	c=1 d=1 t=167455
bao cu 	爆粗	c=1 d=1 t=26881
bao cun 	保存	c=24 d=1 t=307478
bao cun dao 	保存到	c=1 d=1 t=140281
bao cun zai 	保存在	c=1 d=1 t=276015
bao cuo 	報錯	c=13 d=1 t=301565
bao da xiao 	包大小	c=4 d=1.99005 t=295397
bao dao 	報道	c=4 d=1 t=287263
bao di 	保底	c=10 d=1 t=247074
bao dian 	寶典	c=0 d=0.1 t=263050
bao du 	爆毒	c=1 d=1 t=138654
bao fa 	爆發	c=3 d=1 t=277358
bao fa xing 	爆發性	c=1 d=1 t=214939
bao feng 	暴風	c=1 d=1 t=68152
bao feng cheng 	暴風城	c=1 d=1 t=279741
bao feng yu 	暴風雨	c=1 d=1 t=234869
bao fu 	報復	c=1 d=1 t=236879
bao fu si qiao 	保福寺橋	c=1 d=1 t=162311
bao fu ta 	報復他	c=1 d=1 t=117918
bao gao 	報告	c=22 d=0.170333 t=308026
bao gei 	包給	c=1 d=1 t=149265
bao guang 	曝光	c=4 d=1.86936 t=224711
bao guo 	包裹	c=1 d=1 t=271950
bao han 	包含	c=23 d=1 t=292858
bao han you 	包含有	c=1 d=1 t=170431
bao hao 	包好	c=2 d=1 t=242591
bao he 	飽和	c=1 d=1 t=189407
bao hu 	保護	c=17 d=1.96561 t=294107
bao hu zhao 	保護罩	c=1 d=1 t=190164
bao huang dang 	保皇黨	c=1 d=1 t=122418
bao ji 	寶雞	c=1 d=1 t=40689
bao ji 	暴擊	c=16 d=1 t=271309
bao jia 	報價	c=20 d=2.00528 t=272144
bao jia dan 	報價單	c=1 d=1 t=267811
bao jia li ya 	保加利亞	c=2 d=1.00153 t=127800
bao jian 	保健	c=0 d=0.1 t=75411
bao jian 	包間	c=1 d=1 t=132587
bao jin wo 	抱緊我	c=1 d=1 t=229210
bao jing 	報警	c=4 d=1 t=170312
bao ju hua 	曝菊花	c=1 d=1 t=124910
bao ke meng 	寶可夢	c=25 d=1 t=305251
bao kuan 	爆款	c=2 d=1 t=290329
bao kuang 	爆框	c=1 d=1 t=290331
bao kuo 	包括	c=19 d=1 t=304085
bao kuo wo 	包括我	c=1 d=1 t=101995
bao le 	報了	c=4 d=1 t=186479
bao le 	爆了	c=5 d=1 t=142155
bao lei 	堡壘	c=13 d=1.93239 t=265631
bao lei bei da 	堡壘被打	c=1 d=1 t=198747
bao li 	包裏	c=4 d=1 t=210339
bao li 	暴利	c=1 d=1 t=46639
bao li 	暴力	c=3 d=1 t=210340
bao li long 	爆鯉龍	c=1 d=1 t=197406
bao ling 	保齡	c=1 d=1 t=42920
bao ling qiu 	保齡球	c=1 d=1 t=19330
bao liu 	保留	c=26 d=1 t=302810
bao liu dao 	保留到	c=1 d=1 t=4337
bao lou 	暴露	c=9 d=1 t=282429
bao lou le 	暴露了	c=1 d=1 t=90420
bao mi 	保密	c=1 d=1 t=144055
bao mian 	薄棉	c=1 d=1 t=118379
bao ming 	包名	c=24 d=2.7109 t=252936
bao ming 	報名	c=11 d=1 t=237406
bao mu 	保姆	c=2 d=1.98511 t=207852
bao nian 	包年	c=1 d=1 t=118380
bao nu 	暴怒	c=1 d=1 t=266576
bao peng 	爆棚	c=1 d=1 t=30873
bao pi 	報批	c=1 d=1 t=232423
bao qi 	暴起	c=1 d=1 t=14765
bao qian 	抱歉	c=3 d=1 t=279360
bao qing 	報請	c=0 d=0.1 t=275213
bao qing bao 	報請包	c=2 d=1 t=284639
bao shang 	爆傷	c=3 d=1 t=146181
bao shang lai 	抱上來	c=1 d=1 t=104783
bao shi 	寶石	c=11 d=1.00005 t=299400
bao shou 	保守	c=1 d=1 t=141623
bao wei zhong 	包圍中	c=1 d=1 t=58597
bao wen 	保溫	c=1 d=1 t=299968
bao xian 	保險	c=11 d=1 t=306567
bao xiang 	寶箱	c=12 d=2.89319 t=266361
bao xiao 	報銷	c=17 d=1 t=274195
bao xiao 	爆笑	c=2 d=1.3379 t=172622
bao xin er 	包信兒	c=1 d=1 t=136434
bao xin er 	報信兒	c=1 d=1 t=136435
bao xing 	暴行	c=1 d=1 t=180823
bao xiu 	保修	c=2 d=0.1 t=268031
bao xiu shang 	保修上	c=1 d=1 t=268032
bao xue 	暴雪	c=23 d=1.956 t=285194
bao xue wei 	暴雪味	c=1 d=1 t=59067
bao yang 	包養	c=2 d=1 t=250780
bao yang 	抱恙	c=3 d=1 t=250779
bao yu 	暴雨	c=1 d=1 t=202951
bao yu 	鮑雨	c=2 d=1 t=290639
bao yuan 	抱怨	c=3 d=1 t=232382
bao yue 	包月	c=1 d=1 t=47991
bao zan 	褒讚	c=1 d=1 t=152313
bao zang 	寶藏	c=42 d=1 t=253019
bao zao 	暴躁	c=2 d=1 t=124857
bao zha 	爆炸	c=30 d=1 t=263258
bao zha le 	爆炸了	c=2 d=1 t=251573
bao zhang 	保障	c=7 d=1 t=242463
bao zhang 	暴漲	c=1 d=1 t=179468
bao zhe 	抱着	c=1 d=1 t=42698
bao zhen 	抱枕	c=1 d=1 t=233590
bao zheng 	保證	c=33 d=0.799506 t=308026
bao zhi 	保值	c=2 d=1 t=182066
bao zhi 	報紙	c=1 d=1 t=182067
bao zhong 	保重	c=1 d=1 t=53413
bao zhu 	保住	c=2 d=1.7788 t=277677
bao zhu 	抱住	c=1 d=1 t=124475
bao zhuang 	包裝	c=5 d=1 t=239447
bao zi 	包子	c=1 d=1 t=235987
bao zuo 	寶座	c=1 d=1 t=291779
bei 	倍	c=35 d=0.604316 t=308026
bei 	備	c=10 d=1 t=305058
bei 	北	c=9 d=1 t=306937
bei 	唄	c=143 d=0.218712 t=308026
bei 	盃	c=16 d=1 t=299969
bei 	背	c=20 d=1 t=306515
bei 	被	c=531 d=0.350428 t=308026
bei 	貝	c=1 d=1 t=298133
bei an 	備案	c=5 d=1 t=253396
bei ban 	背板	c=2 d=1.956 t=79236
bei bao 	背包	c=5 d=1 t=301230
bei bao 	貝寶	c=1 d=1 t=13213
bei bian 	北邊	c=6 d=1 t=307072
bei cui 	悲悴	c=1 d=1 t=251531
bei da 	北大	c=4 d=1 t=167543
bei da 	被打	c=4 d=1 t=221165
bei da jie 	北大街	c=0 d=0.1 t=283868
bei dao 	被盜	c=5 d=1.96561 t=250339
bei dao hao 	被盜號	c=1 d=1 t=43930
bei dong 	被動	c=3 d=1 t=213023
bei fa xian 	被發現	c=2 d=1 t=186013
bei fei 	北非	c=1 d=1 t=198663
bei fen 	備份	c=15 d=1 t=278399
bei feng 	被封	c=6 d=1 t=280476
bei gong ji 	被攻擊	c=1 d=1 t=227540
bei guan zhu yi 	悲觀主義	c=0 d=0.1 t=171495
bei guan zhu yi zhe 	悲觀主義者	c=1 d=1 t=171496
bei guo 	背鍋	c=7 d=1.98511 t=306537
bei hai dao 	北海道	c=1 d=1 t=273869
bei hang 	北航	c=15 d=1 t=307424
bei hao 	備好	c=1 d=1 t=133488
bei hei 	被黑	c=1 d=1 t=130453
bei hou 	背後	c=3 d=1 t=150055
bei ji xing 	北極星	c=1 d=1 t=153686
bei jia 	倍加	c=1 d=1 t=278315
bei jiang 	北疆	c=1 d=1 t=231644
bei jin 	被禁	c=2 d=1 t=171054
bei jin yan 	被禁言	c=1 d=1 t=251204
bei jing 	北京	c=195 d=0.591555 t=308026
bei jing 	背景	c=25 d=0.1 t=294021
bei jing hang kong hang tian da xue 	北京航空航天大學	c=1 d=1 t=81860
bei jing kuang 	背景框	c=1 d=1 t=294022
bei jing lian tong 	北京聯通	c=2 d=1 t=157310
bei jing mu xing 	北京沐星	c=1 d=1 t=156343
bei jing ren 	北京人	c=2 d=1.81873 t=300584
bei jing shi 	北京市	c=11 d=1 t=248622
bei jing shi hai dian qu 	北京市海淀區	c=1 d=1 t=156287
bei jing tu 	背景圖	c=2 d=1 t=230609
bei ju 	悲劇	c=7 d=1 t=296147
bei ju 	被拒	c=2 d=1 t=127365
bei ling dao 	被領導	c=1 d=1 t=220372
bei lu 	北路	c=0 d=0.1 t=202755
bei lun 	悖論	c=5 d=1 t=137688
bei mei 	北美	c=7 d=1.97531 t=212534
bei mian 	背面	c=2 d=1 t=117067
bei nei 	杯內	c=0 d=0.1 t=11245
bei ni 	被你	c=2 d=1 t=152720
bei qiang 	被搶	c=5 d=0.967439 t=227948
bei qiang ren 	被搶人	c=1 d=1 t=227949
bei qu 	北區	c=1 d=7.50456e-06 t=308026
bei ren 	被人	c=10 d=1.37908 t=252825
bei sang 	悲桑	c=1 d=1 t=135383
bei shang 	悲傷	c=2 d=1 t=118439
bei shei 	被誰	c=1 d=1 t=206140
bei shen shang 	背身上	c=1 d=1 t=39104
bei shou 	備受	c=1 d=1 t=301211
bei shu 	倍數	c=1 d=1 t=58466
bei shu 	背書	c=2 d=1 t=259072
bei shui 	杯水	c=1 d=1 t=245170
bei ta 	被他	c=2 d=1 t=226850
bei tai 	備胎	c=1 d=1 t=257682
bei wo 	被我	c=5 d=1 t=264284
bei wo men 	被我們	c=3 d=1 t=42879
bei wu huan 	被五環	c=1 d=1 t=299485
bei xia lai 	背下來	c=1 d=1 t=283341
bei xiang 	北向	c=1 d=1 t=306933
bei xuan 	備選	c=3 d=1.84789 t=156880
bei yang 	北洋	c=1 d=1 t=283376
bei yao qing 	被邀請	c=1 d=1 t=51218
bei ye 	貝葉	c=1 d=1 t=167544
bei ye si 	貝葉絲	c=1 d=1 t=11527
bei yong 	備用	c=2 d=1 t=142844
bei you 	備有	c=1 d=1 t=305802
bei you 	北郵	c=1 d=1 t=305803
bei yuan 	北苑	c=4 d=1.00006 t=293772
bei zhan 	備戰	c=1 d=1 t=17066
bei zhe 	背着	c=2 d=1 t=233895
bei zhen cha 	被偵查	c=1 d=1 t=68818
bei zhu 	備註	c=3 d=1 t=303584
bei zi 	被子	c=5 d=1.00484 t=136348
bei zi 	輩子	c=0 d=0.1 t=307768
ben 	奔	c=2 d=1 t=304824
ben 	本	c=80 d=1 t=295284
ben 	笨	c=3 d=1 t=171429
ben ben 	奔奔	c=1 d=1 t=239891
ben ben 	笨笨	c=1 d=1 t=202790
ben di 	本地	c=53 d=1 t=306648
ben di hua 	本地化	c=20 d=0.1 t=305079
ben di hua qun li 	本地化羣裏	c=1 d=1 t=305080
ben fu 	奔赴	c=2 d=1 t=187738
ben guo 	本國	c=15 d=1 t=240823
ben ji 	本機	c=4 d=1 t=234397
ben ji du 	本季度	c=4 d=1 t=266997
ben ke 	本科	c=1 d=1 t=69992
ben kui 	奔潰	c=1 d=1 t=11382
ben lai 	本來	c=76 d=0.421052 t=308026
ben lai jiu shi 	本來就是	c=0 d=0.1 t=77174
ben lai shuo 	本來說	c=1 d=1 t=284517
ben lai xiang 	本來想	c=1 d=1 t=209680
ben meng 	本盟	c=1 d=1 t=123847
ben neng 	本能	c=0 d=0.1 t=136302
ben ren 	本人	c=4 d=1 t=246041
ben ri 	本日	c=1 d=1 t=292366
ben shang 	本上	c=1 d=1 t=110135
ben shen 	本身	c=2 d=1 t=204384
ben shu 	本書	c=0 d=0.1 t=219324
ben ti 	本體	c=1 d=1 t=270213
ben xiang 	本項	c=1 d=1 t=70079
ben xiong 	笨熊	c=1 d=1 t=11581
ben yi 	本意	c=1 d=1 t=11206
ben ying 	本應	c=1 d=1 t=27586
ben yue 	本月	c=5 d=1 t=305036
ben zhe 	奔着	c=3 d=1 t=72473
ben zhe 	本着	c=1 d=1 t=269630
ben zhi 	本職	c=2 d=1 t=303204
ben zhi 	本質	c=3 d=1 t=288610
ben zhi gong zuo 	本職工作	c=1 d=1 t=303217
ben zhi shang 	本質上	c=2 d=1 t=264207
ben zhong 	笨重	c=1 d=1 t=47246
ben zhou 	本週	c=38 d=1 t=303454
ben zhou liu 	本週六	c=1 d=1 t=79396
ben zhou san 	本週三	c=1 d=1 t=209457
ben zi 	本子	c=3 d=1.96079 t=206392
beng 	崩	c=17 d=1 t=275444
beng guan 	甭管	c=2 d=1 t=173986
beng kui 	崩潰	c=52 d=0.384582 t=308026
beng le 	崩了	c=1 d=1 t=128878
bi 	嗶	c=3 d=1 t=218617
bi 	幣	c=21 d=1 t=305604
bi 	必	c=6 d=1 t=239016
bi 	斃	c=0 d=0.1 t=255238
bi 	比	c=146 d=0.449372 t=308026
bi 	筆	c=10 d=0.499074 t=308026
bi 	逼	c=10 d=1 t=261479
bi 	避	c=1 d=1 t=301334
bi 	鼻	c=1 d=1 t=200914
bi a ji 	幣阿吉	c=1 d=1 t=66497
bi bi 	避避	c=0 d=0.1 t=205566
bi bi yu 	避避雨	c=1 d=1 t=205567
bi bu shang 	比不上	c=2 d=1 t=177822
bi cheng 	逼成	c=1 d=1 t=16293
bi chu qu 	斃出去	c=1 d=1 t=255239
bi ci 	彼此	c=1 d=1 t=215495
bi da 	必達	c=1 d=1 t=300286
bi ding 	必定	c=1 d=1 t=290314
bi dou yan 	鼻竇炎	c=1 d=1 t=60444
bi duan 	弊端	c=1 d=1 t=11307
bi dui 	比對	c=1 d=1 t=11551
bi er 	比爾	c=0 d=0.1 t=6787
bi er gai ci 	比爾蓋茨	c=2 d=1 t=204080
bi er ne 	比爾呢	c=1 d=1 t=6788
bi fang 	比方	c=1 d=1 t=59608
bi fang shuo 	比方說	c=1 d=1 t=140507
bi feng 	避風	c=1 d=1 t=276137
bi ge 	逼格	c=4 d=0.1 t=192208
bi han 	碧漢	c=1 d=1 t=303787
bi hua 	壁畫	c=1 d=0.1 t=235173
bi hua na ge 	壁畫那個	c=1 d=1 t=235174
bi ji 	筆記	c=9 d=1 t=282935
bi ji ben 	筆記本	c=10 d=3.75792 t=283709
bi ji li 	筆記裏	c=1 d=1 t=232531
bi ji ni 	比基尼	c=2 d=1 t=263354
bi jia 	比價	c=1 d=1 t=58037
bi jia ge 	比價格	c=1 d=1 t=113297
bi jian 	比肩	c=1 d=1 t=129194
bi jiao 	比較	c=178 d=0.00139481 t=308026
bi jiao ao 	比較傲	c=1 d=1 t=285189
bi jiao can 	比較殘	c=1 d=1 t=192099
bi jiao chang 	比較長	c=2 d=1 t=234157
bi jiao da 	比較大	c=9 d=1 t=272473
bi jiao di 	比較低	c=3 d=1 t=159820
bi jiao duo 	比較多	c=13 d=1.00928 t=300868
bi jiao gao 	比較搞	c=3 d=1 t=96920
bi jiao gui 	比較貴	c=2 d=1 t=300735
bi jiao hao 	比較好	c=15 d=1 t=307100
bi jiao jiu 	比較久	c=3 d=1 t=225230
bi jiao keng 	比較坑	c=1 d=1 t=179774
bi jiao kuai 	比較快	c=3 d=1 t=154697
bi jiao luan 	比較亂	c=1 d=1 t=83297
bi jiao man 	比較慢	c=1 d=1 t=192998
bi jiao nan 	比較難	c=4 d=1 t=274191
bi jiao shao 	比較少	c=2 d=1 t=271388
bi jiao wan 	比較晚	c=2 d=1 t=159280
bi jiao wen 	比較問	c=1 d=1 t=100244
bi jiao xiao 	比較小	c=2 d=1 t=288465
bi jiao you yi si 	比較有意思	c=1 d=1 t=135716
bi jiao yuan 	比較遠	c=1 d=1 t=181857
bi jing 	必經	c=1 d=1 t=114235
bi jing 	畢竟	c=31 d=1.00007 t=301242
bi ka qiu 	比卡丘	c=11 d=1.00942 t=197931
bi lan 	碧藍	c=0 d=0.1 t=88516
bi lan nu huo 	碧藍怒火	c=1 d=1 t=88517
bi le gou 	嗶了狗	c=2 d=0.100001 t=283291
bi le gou le 	嗶了狗了	c=1 d=1 t=283292
bi li 	比例	c=26 d=1.00058 t=275126
bi li bi li 	嗶哩嗶哩	c=1 d=1 t=87585
bi mian 	避免	c=13 d=1 t=296339
bi mian diao 	避免掉	c=1 d=1 t=245336
bi ni 	比你	c=10 d=1 t=240720
bi ni hao 	比你號	c=1 d=1 t=11355
bi qi lai 	比起來	c=1 d=1 t=5918
bi ran 	必然	c=14 d=1 t=233305
bi ren 	鄙人	c=1 d=1 t=124483
bi ru 	比如	c=259 d=0.0683737 t=308026
bi ru shuo 	比如說	c=7 d=1 t=303889
bi ru wo 	比如我	c=1 d=1 t=258562
bi sai 	比賽	c=28 d=1 t=251311
bi sai 	鼻塞	c=1 d=1 t=93347
bi sai de 	比賽的	c=1 d=1 t=183841
bi sai qian 	比賽前	c=2 d=1.82696 t=183855
bi sai zhong 	比賽中	c=1 d=1 t=182337
bi se 	閉塞	c=3 d=2.02491 t=305353
bi sheng 	必勝	c=2 d=1 t=77941
bi sheng zhai ji song 	必勝宅急送	c=1 d=1 t=5074
bi shi 	彼時	c=1 d=1 t=160903
bi shi 	筆試	c=1 d=1 t=254269
bi si 	逼死	c=4 d=1 t=193260
bi ta 	比他	c=2 d=1 t=275528
bi ta men 	比他們	c=2 d=1 t=201155
bi tong 	筆筒	c=1 d=1 t=107366
bi wan 	必玩	c=1 d=1 t=254689
bi wo 	比我	c=9 d=1 t=288882
bi wo 	逼我	c=2 d=1 t=158997
bi wo duo 	比我多	c=4 d=1 t=307370
bi wo gao 	比我搞	c=1 d=1 t=195522
bi wo hai bao zao 	比我還暴躁	c=1 d=1 t=11449
bi wo hao 	比我好	c=1 d=1 t=105734
bi wo men 	比我們	c=3 d=1 t=240458
bi xian 	必現	c=9 d=1.11396e-05 t=308026
bi xu 	必須	c=92 d=1 t=307658
bi xu gou 	必須夠	c=1 d=1 t=167466
bi xu he 	必須和	c=1 d=1 t=246048
bi xu neng 	必須能	c=1 d=1 t=239446
bi xu yao 	必須要	c=4 d=1 t=193073
bi xu you 	必須有	c=1 d=1 t=239025
bi yao 	必要	c=21 d=1 t=307703
bi yao shi 	必要時	c=1 d=1 t=145394
bi yao xing 	必要性	c=2 d=1 t=286680
bi ye 	畢業	c=8 d=1.01393 t=296763
bi ye zheng 	畢業證	c=1 d=1 t=170074
bi yi ding 	比一定	c=1 d=1 t=59963
bi yi qian 	比以前	c=1 d=1 t=240443
bi you 	必有	c=0 d=0.1 t=207829
bi you hui xiang 	必有迴響	c=1 d=1 t=207830
bi yu 	比喻	c=1 d=1 t=182908
bi yun 	避孕	c=1 d=1 t=173967
bi yun yao 	避孕藥	c=1 d=1 t=173972
bi zan men 	比咱們	c=2 d=1 t=293157
bi zhe 	逼着	c=1 d=1 t=71862
bi zhe ge 	比這個	c=1 d=1 t=223707
bi zhe yan jing 	閉着眼睛	c=1 d=1 t=32459
bi zhi 	壁紙	c=1 d=1 t=247360
bi zhong 	幣種	c=1 d=1 t=162464
bi zi 	鼻子	c=1 d=1 t=60426
bi zu 	鼻祖	c=1 d=1 t=14697
bi zui 	閉嘴	c=1 d=1 t=3537
bian 	便	c=7 d=1 t=258600
bian 	編	c=7 d=1.31506 t=281935
bian 	變	c=41 d=1.52206 t=306631
bian 	貶	c=1 d=1 t=307385
bian 	遍	c=7 d=1.98511 t=245369
bian 	邊	c=89 d=1.52205 t=306630
bian cha 	變差	c=2 d=1 t=138999
bian cheng 	編程	c=1 d=1 t=163019
bian cheng 	變成	c=45 d=1.00052 t=298274
bian chi 	邊吃	c=1 d=1 t=206133
bian da 	變大	c=4 d=1 t=252711
bian de 	變得	c=1 d=1 t=7241
bian de 	變的	c=6 d=1 t=282941
bian di 	遍地	c=1 d=1 t=214341
bian dong 	變動	c=3 d=1 t=137980
bian duo 	便多	c=1 d=1 t=182977
bian feng ting 	邊鳳婷	c=1 d=1 t=91409
bian fu 	蝙蝠	c=5 d=0.1 t=234131
bian gao 	變高	c=2 d=0.22313 t=308026
bian geng 	變更	c=9 d=2.9605 t=269690
bian guang 	變光	c=1 d=1 t=228186
bian hao 	編號	c=12 d=1 t=304421
bian hao 	變好	c=1 d=1 t=217188
bian hu 	辯護	c=1 d=1 t=298563
bian hua 	變化	c=27 d=1 t=298564
bian hua ba 	變化吧	c=1 d=1 t=282964
bian hua hua 	變化話	c=1 d=1 t=211341
bian ji 	編輯	c=19 d=0.440432 t=308026
bian ji diao 	編輯掉	c=1 d=1 t=279606
bian ji qi 	編輯器	c=4 d=1 t=261424
bian ji zhe 	編輯着	c=1 d=1 t=298619
bian ji zhe 	編輯者	c=1 d=1 t=303949
bian jie 	邊界	c=1 d=0.1 t=215948
bian kuai 	變快	c=2 d=1.9802 t=304461
bian kuang 	邊框	c=2 d=1 t=99240
bian lai bian qu 	變來變去	c=0 d=0.1 t=241753
bian le 	變了	c=9 d=1 t=306633
bian liang 	變量	c=2 d=1 t=244961
bian ma 	編碼	c=11 d=1 t=282632
bian qiang 	變強	c=1 d=1 t=103402
bian shang 	邊上	c=37 d=0.1 t=302701
bian shao 	變少	c=1 d=1 t=83540
bian shun dang 	邊順當	c=1 d=1 t=133622
bian su 	變速	c=1 d=1 t=272809
bian ta 	鞭撻	c=1 d=1 t=118629
bian tai 	變態	c=5 d=1 t=205343
bian ti zi 	變體字	c=1 d=1 t=198429
bian wei 	變味	c=1 d=1 t=141700
bian xi 	辨析	c=1 d=1 t=145338
bian xian 	變現	c=2 d=1 t=302311
bian xiao 	變小	c=0 d=0.1 t=198640
bian xie 	編寫	c=1 d=1 t=145342
bian xing 	變形	c=2 d=1.95123 t=115967
bian xing jin gang 	變形金剛	c=1 d=1 t=272022
bian yan 	邊沿	c=1 d=1 t=104814
bian yi 	編譯	c=5 d=1 t=295375
bian yi dui 	便衣隊	c=1 d=1 t=208904
bian yi yuan li 	編譯原理	c=2 d=1.96079 t=81886
bian yuan 	邊緣	c=3 d=1 t=272827
bian zhe 	變着	c=1 d=1 t=155244
bian zheng 	卞崢	c=2 d=1 t=307389
bian zhi 	編制	c=1 d=1 t=216320
bian zhi 	貶值	c=1 d=1 t=216321
biao 	彪	c=2 d=1 t=86468
biao 	標	c=8 d=1 t=273228
biao 	表	c=250 d=1.02681 t=304262
biao 	飆	c=4 d=1 t=237497
biao bai 	表白	c=3 d=1 t=171183
biao chu 	標出	c=1 d=1 t=120090
biao chu lai 	標出來	c=1 d=1 t=249945
biao da 	表達	c=6 d=0.438235 t=308026
biao da shi 	表達式	c=7 d=1 t=170387
biao dai 	錶帶	c=5 d=1 t=57432
biao dan 	表單	c=2 d=1.06079 t=306262
biao dan shi 	表單是	c=1 d=1 t=306263
biao ge 	表哥	c=83 d=1 t=306149
biao ge 	表格	c=8 d=1 t=277152
biao ge shang 	表哥上	c=1 d=1 t=277151
biao guo 	婊過	c=1 d=1 t=176382
biao ji 	標記	c=51 d=1.47392e-05 t=308026
biao ji wei 	標記爲	c=3 d=1 t=96766
biao ji yi du 	標記已讀	c=1 d=1 t=116409
biao ji zhe ge 	標記這個	c=1 d=1 t=262744
biao jia 	標價	c=1 d=1 t=255355
biao jiang 	表醬	c=1 d=1 t=40095
biao jie gou 	表結構	c=1 d=1 t=215715
biao ke qi 	表客氣	c=1 d=1 t=102774
biao li 	表裏	c=6 d=1.00046 t=257926
biao mian 	表面	c=1 d=1 t=167409
biao ming 	表名	c=3 d=1 t=130087
biao ming 	表明	c=2 d=1 t=265592
biao pei 	標配	c=2 d=1 t=171687
biao qian 	標籤	c=8 d=1 t=298051
biao qian ye 	標籤頁	c=2 d=1 t=297367
biao qing 	表情	c=87 d=2.01965e-05 t=308026
biao qing bao 	表情包	c=29 d=4.81408e-05 t=308026
biao ren 	表人	c=1 d=1 t=156001
biao sao 	表嫂	c=3 d=1 t=203562
biao sheng 	飆升	c=2 d=1 t=252842
biao shi 	標識	c=4 d=1 t=251528
biao shi 	表示	c=39 d=1.90032 t=267345
biao ti 	標題	c=34 d=0.00228818 t=308026
biao ti lan 	標題欄	c=2 d=1 t=109754
biao ti ye 	標題頁	c=1 d=1 t=102286
biao ti zhong 	標題中	c=1 d=1 t=235074
biao tou 	表頭	c=1 d=1 t=129876
biao xian 	表現	c=56 d=1 t=307913
biao xian chu 	表現出	c=0 d=0.1 t=10870
biao xian chu guan xin 	表現出關心	c=1 d=1 t=10871
biao xian wei 	表現爲	c=1 d=1 t=162646
biao xian zai 	表現在	c=1 d=1 t=71147
biao xiang 	表象	c=1 d=1 t=227747
biao yi 	表意	c=1 d=1 t=297808
biao zhi 	標誌	c=6 d=3.79832 t=176135
biao zhi wu 	標幟物	c=1 d=1 t=191141
biao zhu 	標註	c=11 d=1.06561 t=306273
biao zhun 	標準	c=15 d=0.15812 t=308026
biao zhun ban 	標準版	c=8 d=1 t=298600
bie 	別	c=140 d=0.0243554 t=308026
bie 	憋	c=2 d=1 t=38014
bie da 	別打	c=0 d=0.1 t=133934
bie da wo 	別打我	c=1 d=1 t=133935
bie dai wo 	別帶我	c=1 d=1 t=282424
bie de 	別的	c=3 d=1 t=288427
bie de qu 	別的區	c=1 d=1 t=83685
bie dong 	別動	c=1 d=1 t=89353
bie feng 	別封	c=1 d=1 t=123215
bie gei wo 	別給我	c=1 d=1 t=135263
bie guan 	別管	c=0 d=0.1 t=289766
bie guan le 	別管了	c=1 d=1 t=289767
bie guo lai 	別過來	c=1 d=1 t=301808
bie ji 	別急	c=4 d=1 t=290292
bie jia 	別家	c=2 d=1 t=112928
bie jia dian 	別家點	c=1 d=1 t=105512
bie jin zhang 	別緊張	c=1 d=1 t=152868
bie kan 	別看	c=1 d=1 t=183176
bie kan 	別砍	c=1 d=1 t=213810
bie ke qi 	別客氣	c=1 d=1 t=292813
bie ma 	別罵	c=1 d=1 t=68571
bie mai 	別買	c=1 d=1 t=144833
bie mo ji 	別墨跡	c=1 d=1 t=70972
bie nao 	別鬧	c=15 d=1 t=272760
bie pao 	別跑	c=1 d=1 t=232044
bie qu 	憋屈	c=1 d=1.1 t=123338
bie rang 	別讓	c=1 d=1 t=237579
bie rang ta 	別讓他	c=1 d=1 t=136133
bie ren 	別人	c=110 d=0.1 t=305269
bie ren ma 	別人嗎	c=1 d=1 t=147019
bie rong 	別融	c=1 d=1 t=204090
bie shuo 	別說	c=5 d=1 t=268721
bie shuo hua 	別說話	c=1 d=1 t=306492
bie si 	憋死	c=1 d=0.1 t=114155
bie si ni 	憋死你	c=1 d=1 t=114156
bie ti gong 	別提供	c=1 d=1 t=157665
bie wang 	別忘	c=1 d=1 t=164857
bie wang le 	別忘了	c=3 d=1 t=238232
bie wen 	別問	c=1 d=1 t=291795
bie xiang 	別想	c=1 d=0.1 t=117749
bie yong 	別用	c=2 d=1 t=276873
bie you feng wei 	別有風味	c=1 d=1 t=293982
bie zai 	別再	c=1 d=1 t=103740
bie zhao ji 	別着急	c=2 d=1 t=289095
bie zhao jie kou 	別找藉口	c=2 d=1.99501 t=159511
bie zhao wo 	別找我	c=1 d=1 t=51009
bie zhe 	憋着	c=2 d=1 t=139612
bie zhuang 	別裝	c=1 d=1 t=294085
bie zou 	別走	c=2 d=1 t=261676
bie zuo 	別做	c=4 d=1 t=271177
bin 	彬	c=6 d=1 t=293731
bin 	斌	c=2 d=1 t=252224
bin 	濱	c=2 d=0.1 t=303585
bin 	賓	c=1 d=1 t=97547
bin de 	賓得	c=1 d=1 t=53972
bin yu 	賓語	c=1 d=1 t=258509
bing 	丙	c=6 d=5.32178 t=173552
bing 	並	c=151 d=0.00960953 t=308026
bing 	兵	c=178 d=1 t=295983
bing 	冰	c=12 d=1.0001 t=299979
bing 	病	c=7 d=1 t=300613
